time	type	activeApp	leftMouseDown	leftMouseUp	rightMouseDown	rightMouseUp	mouseMoved	leftMouseDragged	rightMouseDragged	keyDown	keyUp	flagsChanged	scrollWheel
1583264579.161306	screenDidSleep	Finder	39	39	1	1	4595	11	0	4	4	0	231
1583264580.346081	willSleep	Finder	0	0	0	0	0	0	0	0	0	0	0
1583264580.676597	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583264623.059572	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583264627.065210	didWake	loginwindow	1	1	0	0	199	0	0	0	0	0	0
1583264628.723787	appActivated	Finder	2	2	0	0	79	1	0	0	0	0	0
1583264636.923932	appActivated	Lightroom Classic	1	0	0	0	93	0	0	1	1	0	0
1583265735.216054	screenDidSleep	Lightroom Classic	134	135	0	0	17217	519	0	206	206	48	2198
1583265737.120176	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583265969.749512	willSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583267754.591535	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583267759.050073	didWake	loginwindow	1	1	0	0	17	1	0	2	2	0	0
1583267762.909798	appActivated	Lightroom Classic	0	0	0	0	0	0	0	5	5	0	0
1583267766.702337	appActivated	Safari	2	2	0	0	255	1	0	0	0	0	0
1583272808.191944	appActivated	Finder	49	49	0	0	8117	124	0	57	57	8	95
1583272831.280586	appActivated	Adobe Illustrator 2020	11	11	0	0	928	4	0	0	0	0	0
1583274882.507671	appActivated	Finder	443	443	17	17	60366	7752	14	228	228	220	4251
1583274911.538147	appActivated	Adobe Illustrator 2020	1	1	0	0	124	0	0	0	0	0	0
1583274962.860057	appActivated	Problem Reporter	5	5	0	0	660	67	0	0	0	0	67
1583274965.492001	appActivated	Adobe Illustrator 2020	1	1	0	0	181	0	0	0	0	0	0
1583274966.378789	appActivated	Adobe Crash Reporter	0	0	0	0	41	0	0	0	0	0	0
1583274968.390970	appActivated	Adobe Illustrator 2020	1	1	0	0	187	0	0	0	0	0	0
1583275706.460500	appActivated	Preferenze di Sistema	90	90	2	2	8838	3965	0	22	22	34	808
1583275761.178303	appActivated	Adobe Illustrator 2020	12	11	0	0	933	6	0	0	0	0	28
1583278621.698316	willSleep	Adobe Illustrator 2020	845	846	11	11	61008	16168	0	213	213	301	6874
1583278621.717371	screenDidSleep	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1583278623.470550	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583278634.399254	appActivated	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1583278635.713582	screenDidWake	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1583278635.715624	didWake	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1583278645.867815	appActivated	Finder	3	3	1	1	325	1	0	0	0	0	2
1583278647.145403	appActivated	Lightroom Classic	1	1	0	0	75	0	0	0	0	0	0
1583278669.113278	appActivated	Finder	5	5	1	1	663	19	0	0	0	0	2
1583278669.242768	willSleep	Finder	0	0	0	0	0	0	0	0	0	0	0
1583278669.245633	screenDidSleep	Finder	0	0	0	0	0	0	0	0	0	0	0
1583278671.479797	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583310262.273371	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583310266.298990	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583310272.381450	appActivated	Finder	0	0	0	0	0	0	0	0	0	0	0
1583310461.603931	appActivated	Lightroom Classic	16	16	0	0	1391	99	0	50	50	0	0
1583310884.025017	appActivated	Finder	83	83	0	0	7607	6477	0	14	14	0	1573
1583310977.674619	appActivated	Lightroom Classic	10	9	1	1	1230	155	0	29	29	2	2
1583311870.705421	willSleep	Lightroom Classic	18	19	0	0	2155	90	0	10	10	8	391
1583311870.719265	screenDidSleep	Lightroom Classic	0	0	0	0	0	0	0	0	0	0	0
1583311872.432130	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583312027.031052	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583312027.433565	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583312032.680282	appActivated	Lightroom Classic	0	0	0	0	0	0	0	0	0	0	0
1583312041.214110	appActivated	Finder	3	3	0	0	300	0	0	0	0	0	0
1583312164.612216	appActivated	Photoshop	40	40	3	3	3141	900	0	11	11	0	252
1583312195.639980	appActivated	Finder	15	15	3	3	1124	0	0	0	0	0	48
1583312199.350443	appActivated	Pages	3	3	1	1	202	0	0	0	0	0	2
1583312205.101635	appActivated	Finder	2	2	1	1	276	0	0	0	0	0	2
1583312209.997096	appActivated	Lightroom Classic	2	1	1	1	325	0	0	0	0	0	2
1583312213.491956	appActivated	Finder	2	3	0	0	118	0	0	0	0	0	0
1583312216.119597	appActivated	Safari	1	1	0	0	99	0	0	0	0	0	0
1583312238.430216	appActivated	Google Chrome	8	8	0	0	771	3	0	0	0	0	2
1583312250.955194	appActivated	Finder	3	3	0	0	439	0	0	0	0	0	0
1583312599.602624	screenDidSleep	Finder	60	60	4	4	4326	2529	0	9	9	2	290
1583312599.618965	willSleep	Finder	0	0	0	0	0	0	0	0	0	0	0
1583312601.176025	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583312604.057461	appActivated	Finder	0	0	0	0	0	0	0	0	0	0	0
1583312604.547094	screenDidWake	Finder	0	0	0	0	10	0	0	0	0	0	0
1583312604.585350	didWake	Finder	0	0	0	0	0	0	0	0	0	0	0
1583312882.895562	appActivated	Adobe Illustrator 2020	1	1	0	0	175	1	0	0	0	0	0
1583313239.022958	screenDidSleep	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1583313239.024592	willSleep	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1583313240.418628	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583313758.314350	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583313758.319835	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583313761.247108	appActivated	Adobe Illustrator 2020	1	1	0	0	0	0	0	0	0	0	0
1583313785.686606	appActivated	Finder	10	10	1	1	1235	2	0	2	2	0	82
1583313987.246418	appActivated	Google Chrome	8	8	0	0	305	216	0	18	18	6	0
1583315664.949096	appActivated	Finder	23	22	0	0	3381	281	0	32	32	1	3469
1583315669.743183	appActivated	Pages	1	2	0	0	146	67	0	0	0	0	0
1583315696.476169	appActivated	Google Chrome	8	7	0	0	1112	93	0	0	0	0	0
1583315707.883929	appActivated	Pages	2	2	0	0	88	183	0	1	1	2	0
1583315726.685640	appActivated	Google Chrome	1	1	0	0	169	0	0	1	1	2	31
1583315741.504868	appActivated	Pages	2	2	0	0	89	95	0	1	1	2	0
1583315863.774396	appActivated	Google Chrome	2	2	0	0	411	174	0	1	1	2	170
1583315895.598771	appActivated	Pages	4	4	0	0	361	186	0	1	1	2	0
1583315932.005004	appActivated	Google Chrome	1	1	0	0	232	0	0	3	3	2	41
1583315936.440741	appActivated	Pages	2	2	0	0	90	83	0	2	2	2	0
1583316017.789593	appActivated	Google Chrome	1	1	0	0	244	0	0	3	3	2	158
1583316040.598115	appActivated	Pages	2	2	0	0	79	286	0	1	1	2	0
1583316081.407697	appActivated	Google Chrome	1	1	0	0	144	0	0	2	2	2	95
1583316124.666017	appActivated	Pages	2	2	0	0	316	186	0	1	1	2	115
1583316261.193842	appActivated	Google Chrome	1	1	0	0	185	0	0	3	3	2	526
1583316292.728012	appActivated	Pages	2	2	0	0	109	196	0	1	1	2	0
1583316297.685940	appActivated	Google Chrome	1	1	0	0	125	1	0	1	1	2	112
1583316352.379024	appActivated	Pages	4	4	0	0	780	103	0	0	0	0	535
1583316400.457485	appActivated	Google Chrome	1	1	0	0	287	1	0	0	0	0	60
1583316406.910448	appActivated	Pages	2	2	0	0	87	129	0	1	1	2	0
1583316421.480478	appActivated	Google Chrome	1	1	0	0	431	0	0	5	5	2	0
1583316432.499293	appActivated	Pages	3	3	0	0	116	345	0	1	1	2	0
1583316465.594020	appActivated	Google Chrome	2	2	0	0	539	69	0	9	9	2	2
1583316486.501788	appActivated	Pages	3	3	0	0	243	428	0	1	1	2	0
1583316516.916878	appActivated	Google Chrome	4	4	0	0	461	83	0	5	5	2	174
1583316524.257062	appActivated	Pages	2	2	0	0	114	281	0	1	1	2	0
1583316530.003114	appActivated	Google Chrome	2	2	0	0	188	0	0	3	3	2	0
1583316647.590519	appActivated	Pages	2	2	0	0	269	117	0	1	1	2	303
1583316677.203214	appActivated	Google Chrome	2	3	1	1	524	0	0	3	3	2	128
1583316991.735757	appActivated	Pages	10	9	0	0	965	127	0	1	1	2	1131
1583316998.764079	appActivated	Google Chrome	2	2	0	0	230	0	0	3	3	2	26
1583317365.066322	screenDidSleep	Google Chrome	5	6	0	0	708	0	0	0	0	0	305
1583317365.533256	willSleep	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1583317366.795145	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583318281.104801	screenDidWake	loginwindow	1	1	0	0	0	0	0	0	0	0	0
1583318281.111137	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583318286.935244	appActivated	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1583318470.709356	appActivated	loginwindow	2	2	0	0	319	1	0	0	0	0	101
1583318482.323052	screenDidSleep	loginwindow	0	0	0	0	52	0	0	9	9	4	0
1583318484.205438	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583318486.560477	appActivated	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1583318571.512349	appActivated	Pages	1	0	0	0	104	0	0	0	0	0	152
1583318582.559024	appActivated	Google Chrome	1	1	0	0	108	1	0	0	0	0	251
1583318586.626017	appActivated	Pages	2	2	0	0	106	91	0	1	1	2	0
1583318676.553361	appActivated	Google Chrome	2	2	0	0	91	1	0	3	3	2	0
1583318829.360957	appActivated	FaceTime	6	7	0	0	877	1	0	0	0	0	1560
1583318841.485032	appActivated	Google Chrome	0	0	0	0	23	0	0	0	0	0	0
1583319048.202754	appActivated	FaceTime	0	0	0	0	0	0	0	0	0	0	0
1583319054.683156	appActivated	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1583319683.824483	screenDidSleep	Google Chrome	0	0	0	0	130	0	0	0	0	0	77
1583319683.968746	willSleep	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1583319685.220858	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583319938.286267	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583319938.207847	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583319938.222174	appActivated	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1583319952.807002	appActivated	Pages	1	0	0	0	191	0	0	0	0	0	188
1583319959.488121	appActivated	Google Chrome	1	1	0	0	78	0	0	0	0	0	328
1583320132.514810	appActivated	Pages	9	9	0	0	883	79	0	15	15	0	593
1583320286.003040	appActivated	Google Chrome	1	1	0	0	228	0	0	0	0	0	635
1583320886.091069	screenDidSleep	Google Chrome	19	20	0	0	2217	113	0	53	53	0	1309
1583320886.557197	willSleep	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1583320887.810990	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583321120.140788	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583321140.008831	screenDidSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583323610.926571	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583323611.089611	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583323635.107268	appActivated	Google Chrome	1	1	0	0	0	0	0	7	7	0	0
1583324209.535221	screenDidSleep	Google Chrome	14	14	0	0	2364	99	0	19	19	0	2788
1583324209.678211	willSleep	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1583324210.942890	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583327553.996596	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583327554.215735	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583327556.083160	appActivated	Google Chrome	1	1	0	0	0	0	0	0	0	0	0
1583327560.708261	appActivated	Safari	1	1	0	0	225	0	0	0	0	0	0
1583331261.599797	appActivated	Google Chrome	10	9	0	0	1223	4	0	2	2	0	0
1583331266.084827	appActivated	Pages	2	2	0	0	245	0	0	0	0	0	0
1583331488.685164	willSleep	Pages	8	9	0	0	831	37	0	1	1	2	320
1583331488.700003	screenDidSleep	Pages	0	0	0	0	0	0	0	0	0	0	0
1583331490.384569	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583331506.180038	appActivated	Pages	0	0	0	0	0	0	0	0	0	0	0
1583331506.554357	screenDidWake	Pages	0	0	0	0	0	0	0	0	0	0	0
1583331506.558056	didWake	Pages	0	0	0	0	0	0	0	0	0	0	0
1583331526.750742	appActivated	Adobe Illustrator 2020	4	4	0	0	529	261	0	0	0	0	146
1583331711.962898	appActivated	Google Chrome	65	65	1	1	4950	491	0	15	15	0	587
1583331765.102227	appActivated	Adobe Illustrator 2020	6	6	0	0	798	0	0	15	15	0	315
1583331979.110514	willSleep	Adobe Illustrator 2020	6	6	0	0	401	297	0	0	0	0	41
1583331979.123783	screenDidSleep	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1583331980.552492	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583332021.806422	screenDidWake	loginwindow	1	1	0	0	13	0	0	0	0	0	0
1583332021.819852	appActivated	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1583332021.936451	didWake	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1583332343.669358	screenDidSleep	Adobe Illustrator 2020	29	29	2	2	2685	968	0	20	20	28	965
1583332343.678589	willSleep	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1583332345.414707	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583332345.530658	appActivated	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1583332346.007772	didWake	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1583332346.278415	screenDidWake	Adobe Illustrator 2020	0	0	0	0	0	0	0	0	0	0	0
1583332365.341519	appActivated	Google Chrome	3	2	0	0	506	0	0	0	0	0	4
1583332382.150640	appActivated	Pages	2	2	0	0	345	0	0	0	0	0	2
1583333535.730113	appActivated	Google Chrome	13	14	0	0	1923	1170	0	16	16	0	3090
1583334563.675884	appActivated	Pages	57	57	0	0	9532	8	0	1	1	2	12368
1583334591.200884	appActivated	Google Chrome	1	0	0	0	144	0	0	0	0	0	0
1583334898.820879	appActivated	Pages	28	29	0	0	4410	7	0	0	0	0	4639
1583334964.678768	appActivated	Google Chrome	1	0	0	0	175	1	0	0	0	0	1279
1583335559.582172	willSleep	Google Chrome	23	24	0	0	3366	6	0	0	0	0	3193
1583335559.585919	screenDidSleep	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1583335560.813570	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583335564.504181	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583335565.243616	screenDidSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583335576.599587	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583335586.270167	screenDidSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583345265.129951	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583345265.417616	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583345267.700883	appActivated	Google Chrome	1	1	0	0	3	0	0	0	0	0	0
1583345467.154881	screenDidSleep	Google Chrome	1	1	0	0	258	1	0	0	0	0	0
1583345468.831256	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583345470.871461	willSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583347670.010825	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583347670.016599	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583347672.229911	appActivated	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1583347725.216884	appActivated	Adobe Illustrator 2020	4	4	0	0	658	1	0	14	14	0	79
1583348028.749470	appActivated	Finder	1	1	0	0	156	0	0	0	0	0	119
1583348386.004633	willSleep	Finder	10	10	0	0	829	2	0	0	0	0	212
1583348386.017818	screenDidSleep	Finder	0	0	0	0	0	0	0	0	0	0	0
1583348387.790289	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583353957.099701	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583353957.262865	appActivated	Finder	0	0	0	0	0	0	0	0	0	0	0
1583353961.241226	didWake	Finder	1	1	0	0	227	0	0	0	0	0	0
1583354182.544673	screenDidSleep	Finder	8	8	1	1	890	3	0	3	3	0	33
1583354182.696372	willSleep	Finder	0	0	0	0	0	0	0	0	0	0	0
1583354183.960192	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583354557.222419	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583354561.058496	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583354591.179664	screenDidSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583354772.209812	willSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583356442.110608	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583356444.757263	appActivated	Finder	0	0	0	0	0	0	0	0	0	0	0
1583356446.060178	didWake	Finder	0	0	0	0	48	0	0	0	0	0	0
1583356449.621771	appActivated	Safari	2	2	0	0	309	1	0	0	0	0	0
1583357038.675797	screenDidSleep	Safari	2	2	0	0	296	2	0	1	1	0	0
1583357039.132468	willSleep	Safari	0	0	0	0	0	0	0	0	0	0	0
1583357040.494473	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583357151.243587	screenDidWake	loginwindow	0	0	0	0	41	0	0	0	0	0	0
1583357151.463868	didWake	loginwindow	0	0	0	0	28	0	0	0	0	0	0
1583357151.523856	appActivated	Safari	0	0	0	0	7	0	0	0	0	0	0
1583359790.180702	screenDidSleep	Safari	12	12	0	0	1725	4	0	3	3	0	0
1583359790.641523	willSleep	Safari	0	0	0	0	0	0	0	0	0	0	0
1583359791.997065	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583359960.215632	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583359960.456931	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583359961.248005	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1583360137.446130	screenDidSleep	Safari	0	0	0	0	0	0	0	0	0	0	0
1583360139.128470	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583360197.454009	willSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583361577.168872	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583361577.229164	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583361607.173921	screenDidSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583361646.083886	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583361652.024722	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1583361660.902334	appActivated	Adobe Illustrator 2020	5	4	0	0	643	1	0	0	0	0	0
1583361669.033620	appActivated	Google Chrome	3	3	0	0	294	1	0	1	1	2	0
1583361675.918781	appActivated	Finder	2	3	0	0	462	0	0	0	0	0	0
1583361933.868103	willSleep	Finder	14	14	1	1	1121	209	0	1	1	0	363
1583361933.879867	screenDidSleep	Finder	0	0	0	0	0	0	0	0	0	0	0
1583361935.782872	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583361935.869150	appActivated	Finder	0	0	0	0	0	0	0	0	0	0	0
1583361936.353312	didWake	Finder	0	0	0	0	0	0	0	0	0	0	0
1583361936.454453	screenDidWake	Finder	0	0	0	0	0	0	0	0	0	0	0
1583362363.945225	willSleep	Finder	3	3	1	1	416	25	0	0	0	0	2
1583362363.968721	screenDidSleep	Finder	0	0	0	0	0	0	0	0	0	0	0
1583362365.344204	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583362414.082149	appActivated	Finder	0	0	0	0	0	0	0	0	0	0	0
1583362414.249716	screenDidWake	Finder	0	0	0	0	0	0	0	0	0	0	0
1583362414.486366	didWake	Finder	0	0	0	0	0	0	0	0	0	0	0
1583362506.733281	appActivated	Adobe Illustrator 2020	4	3	1	1	568	2	0	0	0	0	0
1583362516.333390	appActivated	Finder	1	2	0	0	228	0	0	0	0	0	0
1583362520.272345	appActivated	Pages	1	1	0	0	159	0	0	0	0	0	0
1583362527.710493	appActivated	Finder	3	3	0	0	363	1	0	0	0	0	0
1583362541.562387	appActivated	loginwindow	3	3	1	1	214	0	0	1	1	6	2
1583362544.146356	screenDidSleep	loginwindow	0	0	0	0	0	0	0	4	4	0	0
1583362546.684997	screenDidWake	loginwindow	1	1	1	1	15	7	7	0	0	4	0
1583362550.161681	screenDidSleep	loginwindow	1	1	0	0	33	13	0	1	1	0	0
1583362551.872675	screenDidWake	loginwindow	0	0	0	0	15	0	0	0	0	0	2
1583362558.956106	willSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583362558.959525	screenDidSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583394282.190456	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583394282.191128	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583394313.793768	screenDidSleep	loginwindow	0	0	0	0	0	0	0	2	2	0	0
1583394462.572898	screenDidWake	loginwindow	0	0	0	0	11	0	0	0	0	0	0
1583394493.042682	screenDidSleep	loginwindow	1	1	0	0	0	0	0	0	0	0	0
1583394531.423336	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1583394537.019311	appActivated	Finder	1	1	0	0	0	0	0	0	0	0	0
1583394774.359648	appActivated	Tapper	1	1	0	0	114	0	0	0	0	0	8
1583394809.822981	appActivated	Finder	4	4	1	1	652	0	0	0	0	0	4
1583395421.219976	appActivated	CoreServicesUIAgent	16	16	1	1	2705	149	0	2	2	0	1507
1583395436.877621	appActivated	Finder	0	0	0	0	175	0	0	0	0	0	0
1583395439.636804	appActivated	CoreServicesUIAgent	1	0	0	0	59	0	0	0	0	0	0
1583395439.807689	appActivated	Finder	0	1	0	0	0	0	0	0	0	0	0
1583395444.942534	appActivated	Sublime Text	2	1	0	0	50	2	0	0	0	0	0
1583395574.612196	appActivated	Finder	13	14	1	1	2180	323	0	39	39	6	84
1583395575.404365	appActivated	Sublime Text	1	0	0	0	74	0	0	0	0	0	0
1583395587.595526	appActivated	Note	3	4	1	1	238	78	0	1	1	0	0
1583395618.798921	appActivated	Sublime Text	4	4	0	0	612	41	0	5	5	6	198
1583396076.937384	appActivated	Finder	10	9	0	0	2192	455	0	81	81	72	0
1583396092.446984	appActivated	Google Chrome	6	7	0	0	682	1	0	0	0	0	46
1583396100.319904	appActivated	Sublime Text	3	2	0	0	263	1	0	0	0	0	0
1583396273.930305	appActivated	Finder	8	8	0	0	1132	193	0	49	49	38	2
1583396275.088810	appActivated	Google Chrome	2	3	0	0	56	0	0	0	0	0	0
1583396292.787366	appActivated	Sublime Text	1	1	0	0	218	0	0	0	0	0	0
1583396394.346156	appActivated	Google Chrome	6	5	0	0	651	1	0	33	33	10	0
1583396404.533700	appActivated	Finder	3	3	0	0	591	2	0	0	0	0	0
1583396405.532546	appActivated	Google Chrome	2	3	0	0	59	0	0	0	0	0	0
1583396412.259270	appActivated	Sublime Text	1	1	0	0	148	0	0	0	0	0	0
1583396453.740199	appActivated	Google Chrome	7	6	0	0	1201	1	0	8	8	4	0
1583396461.563527	appActivated	Sublime Text	2	3	0	0	424	2	0	0	0	0	0
1583396619.134583	appActivated	Google Chrome	6	5	0	0	772	42	0	79	79	10	0
1583396628.957026	appActivated	Sublime Text	2	3	0	0	358	1	0	0	0	0	0
1583396646.350992	appActivated	Google Chrome	4	3	0	0	478	21	0	5	5	0	0
1583396650.591607	appActivated	Finder	2	3	0	0	323	1	0	0	0	0	0
1583396662.909242	appActivated	Safari	7	7	1	1	721	3	0	0	0	0	0
1583396665.622834	appActivated	Finder	0	0	0	0	106	0	0	0	0	0	0
1583396666.556223	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1583396670.117992	appActivated	Finder	0	0	0	0	9	0	0	0	0	0	0
1583396671.446156	appActivated	Sublime Text	1	1	0	0	110	0	0	0	0	0	0
1583396737.395664	appActivated	Safari	3	2	0	0	613	178	0	10	10	2	0
1583396743.933972	appActivated	Sublime Text	1	2	0	0	181	0	0	1	1	2	0
1583397149.715078	appActivated	Safari	15	14	0	0	1358	43	0	82	82	22	0
1583397219.598919	appActivated	Finder	8	9	0	0	1271	1	0	1	1	2	2
1583397221.567415	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1583397249.029742	appActivated	Finder	6	6	0	0	921	520	0	0	0	0	0
1583397289.536633	appActivated	Sublime Text	1	1	0	0	113	0	0	0	0	0	37
1583397408.395379	appActivated	Finder	3	3	0	0	937	66	0	18	18	10	0
1583397412.550668	appActivated	Safari	0	0	0	0	57	0	0	0	0	0	54
1583397429.031972	appActivated	Sublime Text	1	1	0	0	198	0	0	1	1	2	0
1583397459.248832	appActivated	Safari	3	3	0	0	333	0	0	7	7	11	0
1583397467.219362	appActivated	Sublime Text	0	0	0	0	37	0	0	1	1	1	0
1583397571.248748	appActivated	Safari	3	3	0	0	597	1	0	71	71	12	37
1583397587.350772	appActivated	Sublime Text	1	1	0	0	191	0	0	1	1	2	0
1583397654.250873	appActivated	Safari	1	1	0	0	439	0	0	39	39	8	0
1583397661.172998	appActivated	Sublime Text	1	1	0	0	129	1	0	1	1	2	0
1583397853.119035	appActivated	Safari	17	17	0	0	2087	149	0	51	51	16	0
1583397857.903645	appActivated	Sublime Text	0	0	0	0	42	0	0	1	1	2	0
1583397963.257547	appActivated	Safari	5	5	0	0	619	274	0	28	28	6	0
1583397969.910142	appActivated	Sublime Text	0	0	0	0	29	0	0	2	2	4	0
1583398218.400853	appActivated	Safari	8	8	0	0	896	0	0	57	57	12	0
1583398219.317021	appActivated	Sublime Text	0	0	0	0	24	0	0	0	0	0	0
1583398222.102629	appActivated	Safari	0	0	0	0	3	0	0	2	2	4	0
1583398225.069420	appActivated	Sublime Text	0	0	0	0	9	0	0	1	1	2	0
1583398261.278576	appActivated	Safari	3	3	0	0	209	92	0	4	4	6	0
1583398285.683810	appActivated	Sublime Text	0	0	0	0	82	0	0	1	1	2	2
1583398556.066002	appActivated	Safari	6	6	0	0	1031	18	0	28	28	8	0
1583398561.140101	appActivated	Sublime Text	0	0	0	0	71	0	0	1	1	2	0
1583398662.561184	appActivated	Safari	1	1	0	0	191	1	0	18	18	10	0
1583398686.159013	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	2	2
1583398686.851893	appActivated	Safari	0	0	0	0	20	0	0	0	0	0	0
1583398692.626285	appActivated	Sublime Text	0	0	0	0	4	0	0	0	0	0	214
1583398693.717041	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1583398697.059429	appActivated	Sublime Text	0	0	0	0	0	0	0	0	0	0	0
1583398843.092303	appActivated	Safari	16	16	0	0	1704	150	0	40	40	24	0
